run_id,name,state,metrics,created_at,dataset,dpddm.temp,model.hidden_dim,model.mid_layers,model.kernel_size,model.mid_channels,dpddm.data_sample_size,model.reg_weight_factor,_runtime,_step,_timestamp,train_acc,train_loss,val_acc,val_loss,Phi-mean,Phi-med,Phi-std,dr_ood,dr_test,dr_train,fpr_id,fpr_train,tpr,_wandb.runtime
vm4ymhby,bumbling-sweep-937,finished,"{'Phi-mean': 0.13581999607384204, 'Phi-med': 0.13499999046325684, 'Phi-std': 0.014866996858908231, '_runtime': 1017.1804456710817, '_step': 52, '_timestamp': 1740611018.6639786, '_wandb': {'runtime': 1016}, 'dr_ood': [0.18899999633431436, 0.015362290570374176], 'dr_test': [0.13404999576509, 0.015373597210113932], 'dr_train': [0.13484999634325504, 0.014940799441982277], 'fpr_id': 0.08, 'fpr_train': 0.09, 'tpr': 0.98, 'train_acc': 0.833275, 'train_loss': 7.117884049224854, 'val_acc': 0.806827229299363, 'val_loss': 0.5923756343923556}",2025-02-26T22:46:29Z,cifar10,100,512,2,7,128,200,100,1017.1804456710817,52.0,1740611018.6639786,0.833275,7.117884049224854,0.806827229299363,0.5923756343923556,0.13581999607384204,0.13499999046325684,0.014866996858908231,"[0.18899999633431436, 0.015362290570374176]","[0.13404999576509, 0.015373597210113932]","[0.13484999634325504, 0.014940799441982277]",0.08,0.09,0.98,1016.0
uhog2qbx,brisk-sweep-936,crashed,"{'_runtime': 1474.4022929668429, '_step': 22, '_timestamp': 1740611441.406376, 'train_acc': 0.6431, 'train_loss': 16.038037226867676, 'val_acc': 0.6520700636942676, 'val_loss': 1.3755054618142972}",2025-02-26T22:45:52Z,cifar10,10,128,3,7,512,200,1000,1474.4022929668429,22.0,1740611441.406376,0.6431,16.038037226867676,0.6520700636942676,1.3755054618142972,,,,,,,,,,
jb0x2t0z,gallant-sweep-935,finished,"{'Phi-mean': 0.10624999694526197, 'Phi-med': 0.10499999672174454, 'Phi-std': 0.012805760115420017, '_runtime': 1040.1823682785034, '_step': 52, '_timestamp': 1740610961.6646612, '_wandb': {'runtime': 1039}, 'dr_ood': [0.1441499960422516, 0.016187264152709213], 'dr_test': [0.10599999688565732, 0.013360389244885995], 'dr_train': [0.10384999684989452, 0.013450928528203338], 'fpr_id': 0.05, 'fpr_train': 0.06, 'tpr': 0.88, 'train_acc': 0.8725, 'train_loss': 3.760924783325195, 'val_acc': 0.835390127388535, 'val_loss': 0.535495242305622}",2025-02-26T22:45:02Z,cifar10,100,256,3,7,128,200,100,1040.1823682785034,52.0,1740610961.6646612,0.8725,3.760924783325195,0.835390127388535,0.535495242305622,0.10624999694526197,0.10499999672174454,0.012805760115420017,"[0.1441499960422516, 0.016187264152709213]","[0.10599999688565732, 0.013360389244885995]","[0.10384999684989452, 0.013450928528203338]",0.05,0.06,0.88,1039.0
o90y6oa6,sunny-sweep-934,crashed,"{'_runtime': 649.9023432731628, '_step': 1, '_timestamp': 1740610279.9314263, 'train_acc': 0.345025, 'train_loss': 5.47349600906372, 'val_acc': 0.3709195859872611, 'val_loss': 1.6959268325453352}",2025-02-26T22:40:18Z,cifar10,100,512,3,7,1024,200,10,649.9023432731628,1.0,1740610279.9314263,0.345025,5.47349600906372,0.3709195859872611,1.6959268325453352,,,,,,,,,,
ghkufyzy,generous-sweep-933,crashed,"{'_runtime': 1856.46280670166, '_step': 20, '_timestamp': 1740611403.022019, 'train_acc': 0.766025, 'train_loss': 4.189731885147094, 'val_acc': 0.7657245222929936, 'val_loss': 0.7404994788063559}",2025-02-26T22:38:53Z,cifar10,10,256,4,7,256,200,100,1856.46280670166,20.0,1740611403.022019,0.766025,4.189731885147094,0.7657245222929936,0.7404994788063559,,,,,,,,,,
4c65fn2f,glorious-sweep-932,crashed,"{'_runtime': 1809.627034664154, '_step': 7, '_timestamp': 1740611338.9511948, 'train_acc': 0.6087, 'train_loss': 2.48298391418457, 'val_acc': 0.6404259554140127, 'val_loss': 1.0696712876581085}",2025-02-26T22:38:34Z,cifar10,1000,512,3,7,512,200,10,1809.627034664154,7.0,1740611338.9511948,0.6087,2.48298391418457,0.6404259554140127,1.0696712876581085,,,,,,,,,,
ssjiyc1y,generous-sweep-931,crashed,"{'_runtime': 1765.7642605304718, '_step': 3, '_timestamp': 1740611100.4881935, 'train_acc': 0.43955, 'train_loss': 2.7095289333343504, 'val_acc': 0.5012937898089171, 'val_loss': 1.357018115414176}",2025-02-26T22:35:20Z,cifar10,10,256,3,5,1024,200,10,1765.7642605304718,3.0,1740611100.4881935,0.43955,2.7095289333343504,0.5012937898089171,1.357018115414176,,,,,,,,,,
mm9gt6x7,genial-sweep-930,finished,"{'Phi-mean': 0.10823999685049056, 'Phi-med': 0.10999999940395357, 'Phi-std': 0.013103525942979753, '_runtime': 1538.77245759964, '_step': 52, '_timestamp': 1740610867.3329816, '_wandb': {'runtime': 1538}, 'dr_ood': [0.14889999620616437, 0.016024668221026415], 'dr_test': [0.1086499972641468, 0.01346950242671332], 'dr_train': [0.10849999710917473, 0.013028814519303416], 'fpr_id': 0.09, 'fpr_train': 0.06, 'tpr': 0.9, 'train_acc': 0.874325, 'train_loss': 6.965534082794189, 'val_acc': 0.8389729299363057, 'val_loss': 0.5094680391299496}",2025-02-26T22:35:17Z,cifar10,100,512,3,7,128,200,100,1538.77245759964,52.0,1740610867.3329816,0.874325,6.965534082794189,0.8389729299363057,0.5094680391299496,0.10823999685049056,0.10999999940395357,0.013103525942979753,"[0.14889999620616437, 0.016024668221026415]","[0.1086499972641468, 0.01346950242671332]","[0.10849999710917473, 0.013028814519303416]",0.09,0.06,0.9,1538.0
p5y5tev2,fearless-sweep-929,finished,"{'Phi-mean': 0.1160699966996908, 'Phi-med': 0.11499999463558196, 'Phi-std': 0.0138276925718583, '_runtime': 1320.2672955989838, '_step': 52, '_timestamp': 1740610648.4226315, '_wandb': {'runtime': 1320}, 'dr_ood': [0.14824999563395977, 0.0121114622559899], 'dr_test': [0.11584999665617944, 0.013821269934953927], 'dr_train': [0.11454999655485151, 0.013154751987392323], 'fpr_id': 0.06, 'fpr_train': 0.06, 'tpr': 0.78, 'train_acc': 0.831425, 'train_loss': 1.0424453157424929, 'val_acc': 0.8117038216560509, 'val_loss': 0.582793238815988}",2025-02-26T22:35:16Z,cifar10,10,128,2,3,256,200,10,1320.2672955989838,52.0,1740610648.4226315,0.831425,1.0424453157424929,0.8117038216560509,0.582793238815988,0.1160699966996908,0.11499999463558196,0.0138276925718583,"[0.14824999563395977, 0.0121114622559899]","[0.11584999665617944, 0.013821269934953927]","[0.11454999655485151, 0.013154751987392323]",0.06,0.06,0.78,1320.0
gc74hv3v,brisk-sweep-928,crashed,"{'_runtime': 2070.4058492183685, '_step': 30, '_timestamp': 1740611398.2222602, 'train_acc': 0.797075, 'train_loss': 7.284038214111328, 'val_acc': 0.7821457006369427, 'val_loss': 0.6599363694145421}",2025-02-26T22:35:16Z,cifar10,10,512,3,7,256,200,100,2070.4058492183685,30.0,1740611398.2222602,0.797075,7.284038214111328,0.7821457006369427,0.6599363694145421,,,,,,,,,,
a5t3krej,snowy-sweep-927,crashed,"{'_runtime': 2135.619049310684, '_step': 6, '_timestamp': 1740611405.872059, 'train_acc': 0.5515, 'train_loss': 2.6316594650268557, 'val_acc': 0.578125, 'val_loss': 1.1854276657104492}",2025-02-26T22:34:16Z,cifar10,1000,512,2,5,1024,200,10,2135.619049310684,6.0,1740611405.872059,0.5515,2.6316594650268557,0.578125,1.1854276657104492,,,,,,,,,,
capoa3ls,denim-sweep-926,crashed,"{'_runtime': 2050.009954452514, '_step': 8, '_timestamp': 1740611320.2626135, 'train_acc': 0.554225, 'train_loss': 1.4089235513687133, 'val_acc': 0.6242038216560509, 'val_loss': 1.0681182351081997}",2025-02-26T22:34:15Z,cifar10,1000,256,4,3,1024,200,1,2050.009954452514,8.0,1740611320.2626135,0.554225,1.4089235513687133,0.6242038216560509,1.0681182351081997,,,,,,,,,,
h8juoqvo,confused-sweep-925,finished,"{'Phi-mean': 0.13355999605357646, 'Phi-med': 0.13499999046325684, 'Phi-std': 0.014883762299110204, '_runtime': 1610.3721244335177, '_step': 52, '_timestamp': 1740610880.2892785, '_wandb': {'runtime': 1605}, 'dr_ood': [0.17894999623298646, 0.0163293448373817], 'dr_test': [0.13349999591708184, 0.013865424302527438], 'dr_train': [0.13139999642968178, 0.016539044717338965], 'fpr_id': 0.05, 'fpr_train': 0.07, 'tpr': 0.93, 'train_acc': 0.8511, 'train_loss': 7.086309899902344, 'val_acc': 0.8325039808917197, 'val_loss': 0.5342369396595439}",2025-02-26T22:34:15Z,cifar10,1000,512,3,3,256,200,100,1610.3721244335177,52.0,1740610880.2892785,0.8511,7.086309899902344,0.8325039808917197,0.5342369396595439,0.13355999605357646,0.13499999046325684,0.014883762299110204,"[0.17894999623298646, 0.0163293448373817]","[0.13349999591708184, 0.013865424302527438]","[0.13139999642968178, 0.016539044717338965]",0.05,0.07,0.93,1605.0
ov1wrohd,gallant-sweep-924,finished,"{'Phi-mean': 0.1108899970203638, 'Phi-med': 0.10999999940395357, 'Phi-std': 0.013966312848240296, '_runtime': 1537.2320125102997, '_step': 52, '_timestamp': 1740610805.6421704, '_wandb': {'runtime': 1536}, 'dr_ood': [0.1596499963104725, 0.016081899983313563], 'dr_test': [0.1134499966353178, 0.014416916734828549], 'dr_train': [0.11004999682307244, 0.012479883354654464], 'fpr_id': 0.09, 'fpr_train': 0.05, 'tpr': 0.94, 'train_acc': 0.86635, 'train_loss': 2.194031960105896, 'val_acc': 0.8174761146496815, 'val_loss': 0.608495701460322}",2025-02-26T22:34:14Z,cifar10,100,128,3,7,128,200,100,1537.2320125102997,52.0,1740610805.6421704,0.86635,2.194031960105896,0.8174761146496815,0.608495701460322,0.1108899970203638,0.10999999940395357,0.013966312848240296,"[0.1596499963104725, 0.016081899983313563]","[0.1134499966353178, 0.014416916734828549]","[0.11004999682307244, 0.012479883354654464]",0.09,0.05,0.94,1536.0
y7qxc7pu,hopeful-sweep-923,crashed,"{'_runtime': 139.51930284500122, '_step': 4, '_timestamp': 1740609288.5850987, 'train_acc': 0.600775, 'train_loss': 6.0506579811096195, 'val_acc': 0.6428144904458599, 'val_loss': 1.0692503000520597}",2025-02-26T22:32:12Z,cifar10,1000,256,2,3,256,200,100,139.51930284500122,4.0,1740609288.5850987,0.600775,6.0506579811096195,0.6428144904458599,1.0692503000520597,,,,,,,,,,
wkeeaxub,vocal-sweep-922,finished,"{'Phi-mean': 0.09367999748885632, 'Phi-med': 0.0949999988079071, 'Phi-std': 0.012327107663642955, '_runtime': 1029.6119964122772, '_step': 52, '_timestamp': 1740609980.2674303, '_wandb': {'runtime': 1029}, 'dr_ood': [0.12949999652802943, 0.01558043586891261], 'dr_test': [0.0924499974399805, 0.012113937617039395], 'dr_train': [0.0942499976605177, 0.009781998251137555], 'fpr_id': 0.07, 'fpr_train': 0.03, 'tpr': 0.88, 'train_acc': 0.889375, 'train_loss': 0.9054614791870116, 'val_acc': 0.8443471337579618, 'val_loss': 0.4846999723060875}",2025-02-26T22:28:53Z,cifar10,1000,256,4,5,128,200,10,1029.6119964122772,52.0,1740609980.2674303,0.889375,0.9054614791870116,0.8443471337579618,0.4846999723060875,0.09367999748885632,0.0949999988079071,0.012327107663642955,"[0.12949999652802943, 0.01558043586891261]","[0.0924499974399805, 0.012113937617039395]","[0.0942499976605177, 0.009781998251137555]",0.07,0.03,0.88,1029.0
zw8s4ryd,genial-sweep-921,crashed,"{'_runtime': 423.5664370059967, '_step': 18, '_timestamp': 1740609247.79493, 'train_acc': 0.78845, 'train_loss': 1.6215393051147462, 'val_acc': 0.7810509554140127, 'val_loss': 0.6423521842926171}",2025-02-26T22:26:47Z,cifar10,10,512,3,5,128,200,10,423.5664370059967,18.0,1740609247.79493,0.78845,1.6215393051147462,0.7810509554140127,0.6423521842926171,,,,,,,,,,
5501pqdx,peach-sweep-920,finished,"{'Phi-mean': 0.30396999391913415, 'Phi-med': 0.3050000071525574, 'Phi-std': 0.017452481415553982, '_runtime': 1044.2493288516998, '_step': 52, '_timestamp': 1740609611.2697098, '_wandb': {'runtime': 1044}, 'dr_ood': [0.3575999903678894, 0.019006315725328186], 'dr_test': [0.30714999467134474, 0.018990192974659304], 'dr_train': [0.304499993622303, 0.018472953758499788], 'fpr_id': 0.11, 'fpr_train': 0.06, 'tpr': 0.88, 'train_acc': 0.81705, 'train_loss': 31.548555697631837, 'val_acc': 0.7760748407643312, 'val_loss': 0.8340104932238341}",2025-02-26T22:22:35Z,cifar10,100,256,3,7,128,200,1000,1044.2493288516998,52.0,1740609611.2697098,0.81705,31.548555697631837,0.7760748407643312,0.8340104932238341,0.30396999391913415,0.3050000071525574,0.017452481415553982,"[0.3575999903678894, 0.019006315725328186]","[0.30714999467134474, 0.018990192974659304]","[0.304499993622303, 0.018472953758499788]",0.11,0.06,0.88,1044.0
ard4ztdf,warm-sweep-919,crashed,"{'_runtime': 754.9356873035431, '_step': 14, '_timestamp': 1740609273.6879463, 'train_acc': 0.693075, 'train_loss': 7.613745162963867, 'val_acc': 0.7091958598726115, 'val_loss': 0.866273012130883}",2025-02-26T22:21:42Z,cifar10,100,512,2,3,512,200,100,754.9356873035431,14.0,1740609273.6879463,0.693075,7.613745162963867,0.7091958598726115,0.866273012130883,,,,,,,,,,
qnuzxl7z,scarlet-sweep-918,finished,"{'Phi-mean': 0.06006999848037958, 'Phi-med': 0.05999999865889549, 'Phi-std': 0.00971828689149791, '_runtime': 1144.302018404007, '_step': 52, '_timestamp': 1740609520.9151244, '_wandb': {'runtime': 1144}, 'dr_ood': [0.08389999769628048, 0.01209503951913486], 'dr_test': [0.060299998223781584, 0.010995908231345924], 'dr_train': [0.06059999849647284, 0.010131140098146384], 'fpr_id': 0.16, 'fpr_train': 0.13, 'tpr': 0.83, 'train_acc': 0.856025, 'train_loss': 0.5397988894462585, 'val_acc': 0.8062300955414012, 'val_loss': 0.612335229280648}",2025-02-26T22:19:16Z,cifar10,1000,128,2,3,128,200,1,1144.302018404007,52.0,1740609520.9151244,0.856025,0.5397988894462585,0.8062300955414012,0.612335229280648,0.06006999848037958,0.05999999865889549,0.00971828689149791,"[0.08389999769628048, 0.01209503951913486]","[0.060299998223781584, 0.010995908231345924]","[0.06059999849647284, 0.010131140098146384]",0.16,0.13,0.83,1144.0
uebj1yeh,divine-sweep-917,crashed,"{'_runtime': 1637.6837034225464, '_step': 46, '_timestamp': 1740609224.7930417, 'train_acc': 0.756525, 'train_loss': 31.811752084350587, 'val_acc': 0.7511942675159236, 'val_loss': 1.0316410300078664}",2025-02-26T22:06:17Z,cifar10,10,256,2,5,256,200,1000,1637.6837034225464,46.0,1740609224.7930417,0.756525,31.811752084350587,0.7511942675159236,1.0316410300078664,,,,,,,,,,
ixlwp7gk,good-sweep-916,crashed,"{'_runtime': 2276.3464834690094, '_step': 41, '_timestamp': 1740609191.7221394, 'train_acc': 0.876875, 'train_loss': 1.106099218559265, 'val_acc': 0.8277269108280255, 'val_loss': 0.5407907843210136}",2025-02-26T21:55:06Z,cifar10,1000,256,4,5,256,200,10,2276.3464834690094,41.0,1740609191.7221394,0.876875,1.106099218559265,0.8277269108280255,0.5407907843210136,,,,,,,,,,
m5tafgoh,colorful-sweep-915,finished,"{'Phi-mean': 0.14523999582231045, 'Phi-med': 0.1449999958276749, 'Phi-std': 0.01512423222362897, '_runtime': 1670.549730539322, '_step': 52, '_timestamp': 1740608547.2650366, '_wandb': {'runtime': 1670}, 'dr_ood': [0.1980999954044819, 0.016260072638578937], 'dr_test': [0.1395999963581562, 0.014606163411502508], 'dr_train': [0.1457999962568283, 0.015632018516162513], 'fpr_id': 0.04, 'fpr_train': 0.07, 'tpr': 0.97, 'train_acc': 0.84305, 'train_loss': 2.354785347366333, 'val_acc': 0.8083200636942676, 'val_loss': 0.618082379079928}",2025-02-26T21:54:21Z,cifar10,1000,128,3,7,256,200,100,1670.549730539322,52.0,1740608547.2650366,0.84305,2.354785347366333,0.8083200636942676,0.618082379079928,0.14523999582231045,0.1449999958276749,0.01512423222362897,"[0.1980999954044819, 0.016260072638578937]","[0.1395999963581562, 0.014606163411502508]","[0.1457999962568283, 0.015632018516162513]",0.04,0.07,0.97,1670.0
0cnc997b,rare-sweep-914,crashed,"{'_runtime': 916.944045305252, '_step': 35, '_timestamp': 1740607706.2713454, 'train_acc': 0.8196, 'train_loss': 3.980633945083618, 'val_acc': 0.8070262738853503, 'val_loss': 0.5909260568345428}",2025-02-26T21:52:55Z,cifar10,100,256,3,5,256,200,100,916.944045305252,35.0,1740607706.2713454,0.8196,3.980633945083618,0.8070262738853503,0.5909260568345428,,,,,,,,,,
ymx33wh4,fancy-sweep-913,crashed,"{'_runtime': 1185.6065502166748, '_step': 12, '_timestamp': 1740607798.999447, 'train_acc': 0.65855, 'train_loss': 1.7983027667999267, 'val_acc': 0.6842157643312102, 'val_loss': 0.9331056395913384}",2025-02-26T21:50:03Z,cifar10,1,256,3,7,512,200,10,1185.6065502166748,12.0,1740607798.999447,0.65855,1.7983027667999267,0.6842157643312102,0.9331056395913384,,,,,,,,,,
bnxgjct8,blooming-sweep-912,crashed,"{'_runtime': 3224.929390192032, '_step': 10, '_timestamp': 1740609094.476776, 'train_acc': 0.1002, 'train_loss': 4.504093478393555, 'val_acc': 0.10141321656050956, 'val_loss': 2.3516002065816504}",2025-02-26T21:37:41Z,cifar10,1,128,2,5,1024,200,100,3224.929390192032,10.0,1740609094.476776,0.1002,4.504093478393555,0.10141321656050956,2.3516002065816504,,,,,,,,,,
1e0lv3hz,daily-sweep-911,finished,"{'Phi-mean': 0.14853999584913255, 'Phi-med': 0.14999999105930328, 'Phi-std': 0.015108553946209751, '_runtime': 2639.71652674675, '_step': 52, '_timestamp': 1740608488.9016888, '_wandb': {'runtime': 2639}, 'dr_ood': [0.19844999477267267, 0.016472626981992557], 'dr_test': [0.146049996688962, 0.015087992185015556], 'dr_train': [0.14724999599158764, 0.01623845638399157], 'fpr_id': 0.02, 'fpr_train': 0.09, 'tpr': 0.95, 'train_acc': 0.846975, 'train_loss': 1.755155473136902, 'val_acc': 0.806827229299363, 'val_loss': 0.5911299362304104}",2025-02-26T21:37:20Z,cifar10,100,512,2,7,256,200,10,2639.71652674675,52.0,1740608488.9016888,0.846975,1.755155473136902,0.806827229299363,0.5911299362304104,0.14853999584913255,0.14999999105930328,0.015108553946209751,"[0.19844999477267267, 0.016472626981992557]","[0.146049996688962, 0.015087992185015556]","[0.14724999599158764, 0.01623845638399157]",0.02,0.09,0.95,2639.0
95nskcdz,firm-sweep-910,crashed,"{'_runtime': 3359.537506341934, '_step': 21, '_timestamp': 1740609208.0805442, 'train_acc': 0.6443, 'train_loss': 5.129828440093994, 'val_acc': 0.6682921974522293, 'val_loss': 0.9739484301038608}",2025-02-26T21:37:20Z,cifar10,1000,256,2,7,512,200,100,3359.537506341934,21.0,1740609208.0805442,0.6443,5.129828440093994,0.6682921974522293,0.9739484301038608,,,,,,,,,,
qp59867x,divine-sweep-908,crashed,"{'_runtime': 3383.57888674736, '_step': 44, '_timestamp': 1740609231.1520858, 'train_acc': 0.843, 'train_loss': 0.548056089925766, 'val_acc': 0.8222531847133758, 'val_loss': 0.551482672144653}",2025-02-26T21:37:19Z,cifar10,100,128,4,3,512,200,1,3383.57888674736,44.0,1740609231.1520858,0.843,0.548056089925766,0.8222531847133758,0.551482672144653,,,,,,,,,,
jq901m5g,polished-sweep-909,finished,"{'Phi-mean': 0.302059994161129, 'Phi-med': 0.29999998211860657, 'Phi-std': 0.0170075387784249, '_runtime': 2952.4265439510345, '_step': 52, '_timestamp': 1740608800.915756, '_wandb': {'runtime': 2952}, 'dr_ood': [0.3528499922156334, 0.018858090006044548], 'dr_test': [0.3009499943256378, 0.017287204388226167], 'dr_train': [0.3028499937057495, 0.017975747288437736], 'fpr_id': 0.09, 'fpr_train': 0.1, 'tpr': 0.91, 'train_acc': 0.8107, 'train_loss': 15.574791664123536, 'val_acc': 0.7874203821656051, 'val_loss': 0.8211557739859174}",2025-02-26T21:37:19Z,cifar10,100,128,4,5,256,200,1000,2952.4265439510345,52.0,1740608800.915756,0.8107,15.574791664123536,0.7874203821656051,0.8211557739859174,0.302059994161129,0.29999998211860657,0.0170075387784249,"[0.3528499922156334, 0.018858090006044548]","[0.3009499943256378, 0.017287204388226167]","[0.3028499937057495, 0.017975747288437736]",0.09,0.1,0.91,2952.0
zxtz6ly3,spring-sweep-907,finished,"{'Phi-mean': 0.1643499967008829, 'Phi-med': 0.16499999165534973, 'Phi-std': 0.01486026609776427, '_runtime': 3275.083645105362, '_step': 52, '_timestamp': 1740609121.969218, '_wandb': {'runtime': 3274}, 'dr_ood': [0.2103499947488308, 0.017164716418524024], 'dr_test': [0.16439999625086785, 0.01476956400482548], 'dr_train': [0.16174999713897706, 0.01569036339277968], 'fpr_id': 0.06, 'fpr_train': 0.06, 'tpr': 0.93, 'train_acc': 0.820525, 'train_loss': 3.999100667190552, 'val_acc': 0.7687101910828026, 'val_loss': 0.7008538388522567}",2025-02-26T21:37:18Z,cifar10,1000,256,3,3,512,200,100,3275.083645105362,52.0,1740609121.969218,0.820525,3.999100667190552,0.7687101910828026,0.7008538388522567,0.1643499967008829,0.16499999165534973,0.01486026609776427,"[0.2103499947488308, 0.017164716418524024]","[0.16439999625086785, 0.01476956400482548]","[0.16174999713897706, 0.01569036339277968]",0.06,0.06,0.93,3274.0
