seed,data_sample_size,fpr_train,fpr_id,tpr
1011,200,0.02,0.08,0.95
1017,200,0.04,0.1,0.94
1014,200,0.07,0.06,0.97
1020,200,0.06,0.04,0.86
1005,200,0.09,0.12,0.98
1002,200,0.03,0.04,0.29
1023,200,0.09,0.1,0.92
1029,200,0.13,0.13,0.11
1026,200,0.05,0.01,0.89
1008,200,0.05,0.11,0.95
