seed,data_sample_size,fpr_train,fpr_id,tpr
57,200,0.06,0.03,1.0
58,200,0.09,0.13,1.0
59,200,0.1,0.07,1.0
60,200,0.07,0.07,0.97
61,200,0.05,0.09,1.0
62,200,0.06,0.05,1.0
63,200,0.03,0.03,1.0
64,200,0.06,0.03,0.99
65,200,0.03,0.11,1.0
66,200,0.16,0.07,1.0
67,200,0.06,0.05,1.0
68,200,0.08,0.13,1.0
69,200,0.06,0.08,1.0
70,200,0.07,0.09,1.0
71,200,0.01,0.05,1.0
72,200,0.05,0.05,0.99
73,200,0.06,0.04,1.0
74,200,0.01,0.01,0.9
