seed,data_sample_size,fpr_train,fpr_id,tpr
57,100,0.06,0.06,0.99
58,100,0.09,0.04,0.9
59,100,0.02,0.04,0.89
60,100,0.1,0.11,0.91
61,100,0.06,0.1,0.99
62,100,0.06,0.04,0.85
63,100,0.04,0.08,0.98
64,100,0.06,0.06,0.86
65,100,0.14,0.07,0.97
66,100,0.04,0.03,0.97
67,100,0.14,0.05,0.97
68,100,0.11,0.03,0.9
69,100,0.03,0.04,0.92
70,100,0.1,0.06,0.97
71,100,0.02,0.11,0.88
72,100,0.11,0.08,0.84
73,100,0.05,0.09,0.93
74,100,0.03,0.02,0.84
75,100,0.05,0.06,0.87
76,100,0.05,0.07,0.93
57,100,0.1,0.14,0.98
